bble,lat,lng,2010,2011,2012,2013,2014,neighborhood
1017530064,40.80842,-73.93966,210000,196000,181000,199000,272000,14
1017530063,40.80841,-73.93959,662000,662000,303000,239000,239000,14
1017530062,40.80836,-73.93948,361000,303000,282000,223000,222000,14
1017530061,40.80834,-73.93941,713000,713000,326000,258000,258000,14
1017530069,40.80867,-73.94022,933000,951000,858000,944000,1286000,14
1006200019,40.73428,-74.0049,15200000,15400000,21764000,22707000,22768000,22
1005450023,40.72963,-73.99283,4270000,7470000,7888000,7888000,6310000,22
1021350017,40.8362,-73.94716,1080000,1160000,1271000,1907000,2586000,19
1004370029,40.72767,-73.98293,894000,1020000,1124000,1260000,1369000,0
1004370028,40.72765,-73.98267,3370000,3500000,5250000,3553000,4264000,0
1021350013,40.83605,-73.94686,957000,1020000,1122000,1683000,2163000,19
1004370024,40.72792,-73.98285,2240000,2160000,3240000,2676000,3211000,0
1004370027,40.7278,-73.98283,1690000,2280000,2047000,2168000,2243000,0
1004370021,40.72798,-73.98306,2520000,3340000,3037000,2871000,3049000,0
1014110113,40.7732,-73.96049,5240000,5240000,2009000,2495000,2469000,12
1004370023,40.72794,-73.98294,1220000,1440000,1582000,1419000,1483000,0
1013450035,40.75595,-73.96572,607000,616000,655000,614000,678000,10
1013450034,40.75592,-73.96564,904000,988000,1057000,1140000,1226000,10
1015230048,40.78484,-73.95103,4230000,4270000,5718000,4860000,4131000,12
1015230049,40.78486,-73.95108,4650000,4690000,5440000,5353000,4561000,12
1015230042,40.78464,-73.95055,4650000,4690000,5440000,5353000,4561000,12
1015230043,40.78466,-73.95061,4650000,4690000,5736000,4876000,4145000,12
1015230041,40.78459,-73.95043,4650000,4690000,5718000,4860000,4131000,12
1015230046,40.78476,-73.95085,5080000,5120000,4487000,4841000,4896000,12
1015230047,40.78479,-73.95091,5090000,5140000,5312000,5546000,5462000,12
1015230044,40.78471,-73.95073,4650000,4690000,5718000,4860000,4131000,12
1015230045,40.78474,-73.95079,4650000,4690000,5718000,4860000,4131000,12
1008940020,40.74926,-73.97795,2120000,3160000,2543000,3158000,3083000,11
1008940028,40.74889,-73.97738,4730000,4770000,4055000,4283000,4328000,11
1008940029,40.74887,-73.97732,4100000,4130000,3511000,3616000,3469000,11
1018310121,40.80314,-73.95395,1150000,960000,791000,625000,625000,25
1020390064,40.82806,-73.93773,586000,580000,518000,561000,695000,14
1012330016,40.78779,-73.9764,35800000,38600000,43583000,45908000,47451000,17
1014710002,40.77044,-73.95377,2070000,3050000,1842000,2287000,2264000,13
1014710003,40.7706,-73.95358,9900000,9880000,11147000,11978000,12612000,13
1014710001,40.77038,-73.95378,2020000,2470000,3381000,3254000,3221000,13
1014520036,40.77189,-73.95421,1640000,2500000,2518000,3127000,3095000,13
1013930141,40.77568,-73.96128,7140000,7140000,2737000,3399000,3364000,12
1021680051,40.85399,-73.9307,2610000,2640000,3040000,3263000,3348000,7
1015460032,40.77567,-73.95099,7000000,8050000,6843000,7048000,7102000,8
1010570033,40.76205,-73.99034,4180000,4180000,2878000,2536000,2558000,1
1010570032,40.76199,-73.99039,1880000,2980000,2323000,2047000,2065000,1
1019900053,40.80982,-73.96472,2420000,2430000,2791000,2936000,3026000,24
1010570037,40.76226,-73.99049,971000,907000,1360000,1948000,1936000,1
1010570035,40.76225,-73.9902,1340000,2460000,2632000,3091000,3112000,1
1010570034,40.76212,-73.99029,1810000,1820000,1946000,2060000,2173000,1
1019440108,40.8061,-73.95682,820000,943000,1415000,1457000,1628000,25
1010570038,40.76231,-73.99058,1630000,1860000,1788000,1783000,1819000,1
1002860016,40.7139,-73.98571,2590000,781000,1171000,1585000,1733000,15
1002860017,40.71393,-73.98564,641000,644000,966000,1307000,1429000,15
1002860015,40.71394,-73.9858,2220000,779000,834000,917000,1000000,15
1002860012,40.71391,-73.98605,856000,824000,887000,951000,988000,15
1020820039,40.82917,-73.94573,493000,486000,531000,486000,533000,3
1002860010,40.71385,-73.98622,375000,581000,871000,764000,835000,15
1002860011,40.7139,-73.98613,1200000,1570000,1525000,1697000,1722000,15
1020800147,40.82824,-73.94727,1060000,1060000,344000,414000,396000,3
1020820036,40.8291,-73.94556,2380000,1460000,2190000,2288000,2407000,3
1005870001,40.73115,-74.00452,2880000,3130000,4237000,4634000,4716000,22
1002860018,40.71394,-73.98551,2580000,2450000,2401000,2521000,2576000,15
1020800141,40.82804,-73.94683,819000,942000,801000,802000,962000,3
1010580049,40.76332,-73.99097,1830000,1710000,2565000,3245000,3273000,1
1010580048,40.76329,-73.99089,1830000,1710000,2565000,3245000,3273000,1
1010580041,40.76306,-73.99034,1070000,1100000,1165000,1438000,1510000,1
1010580040,40.763,-73.99028,1770000,1910000,2007000,1930000,2016000,1
1012300061,40.78658,-73.97903,27000000,28900000,33075000,32864000,33091000,17
1010580042,40.76309,-73.99042,1240000,1120000,1130000,1339000,1395000,1
1010580047,40.76326,-73.99081,2880000,1960000,2156000,2225000,2276000,1
1010580046,40.76321,-73.99075,1910000,2120000,1982000,1786000,1860000,1
1015500122,40.77786,-73.94923,1020000,571000,856000,1284000,1356000,8
1017110019,40.79616,-73.93322,866000,996000,1320000,1195000,1204000,26
1018680001,40.79535,-73.97271,9950000,10000000,12570000,12301000,13095000,17
1018250033,40.80184,-73.9503,1180000,890000,717000,1042000,834000,25
1017110010,40.79646,-73.93395,1130000,1130000,671000,657000,570000,26
1011460029,40.77896,-73.97807,1900000,1800000,1849000,1885000,1994000,17
1020970034,40.83022,-73.94827,3150000,3120000,3432000,3775000,5663000,3
1011460028,40.77911,-73.97822,1990000,2300000,2957000,2605000,2627000,17
1014280127,40.77014,-73.9579,5180000,5180000,1991000,2472000,2446000,13
1013230141,40.75533,-73.97006,4190000,4230000,3849000,3464000,3490000,10
1014280129,40.77019,-73.95808,1000000,769000,1153000,1729500,1891000,13
1014280128,40.77016,-73.95795,5180000,5180000,1991000,2472000,2446000,13
1013860049,40.77139,-73.96519,10300000,10300000,11869000,11603000,11989000,12
1013860046,40.77133,-73.96501,10200000,10200000,11580000,12272000,12316000,12
1013860044,40.77127,-73.96487,2290000,3480000,3724000,3724000,2707000,12
1006060070,40.73505,-73.99888,2750000,2770000,2701000,2782000,3338000,22
1006060071,40.73502,-73.9988,1390000,1570000,1819000,1846000,1780000,22
1011290047,40.77983,-73.97509,3660000,4050000,5205000,5030000,5165000,17
1006060074,40.73493,-73.99897,1850000,1870000,2000000,2017000,2033000,22
1006060075,40.73492,-73.99903,1690000,1710000,1715000,1730000,1743000,22
1013790051,40.76702,-73.96847,20100000,20100000,21952000,24537000,24923000,12
1021080077,40.83367,-73.94106,540000,518000,570000,627000,766000,19
1021080075,40.83358,-73.94113,253000,232000,255000,280000,420000,19
1021080073,40.83347,-73.94119,760000,701000,771000,848000,1003000,19
1004510032,40.72877,-73.98479,1920000,1960000,2940000,2586000,2804000,0
1004510036,40.72851,-73.98496,1650000,1480000,2220000,2335000,2802000,0
1021080079,40.83377,-73.94099,540000,518000,570000,627000,775000,19
1019220160,40.80476,-73.95455,191000,744000,813000,636000,649000,25
1011980138,40.78472,-73.97058,1650000,1130000,1695000,2325000,2340000,17
1003850036,40.7216,-73.98113,2890000,2560000,2739000,2034000,2001000,15
1003850034,40.72168,-73.98093,2340000,2340000,2106000,2209000,2271000,15
1003850035,40.72159,-73.98093,1280000,1180000,1298000,1603000,1636000,15
1003850038,40.72137,-73.98108,1560000,1180000,1263000,1263000,1475000,15
1011160043,40.77139,-73.98076,1580000,1670000,1787000,2013000,2046000,18
1019200056,40.81548,-73.94247,252000,216000,238000,252000,256000,14
1019200057,40.81552,-73.94258,853000,853000,351000,278000,278000,14
1019200054,40.8154,-73.94233,787000,905000,769000,738000,886000,14
1019200055,40.81546,-73.94242,640000,640000,264000,208000,208000,14
1019200052,40.81534,-73.94217,299000,288000,299000,313000,325000,14
1019200051,40.81531,-73.94212,539000,800000,802000,962000,989000,14
1019200058,40.81553,-73.94263,783000,783000,322000,255000,255000,14
1019200059,40.81557,-73.94279,521000,231000,296000,209000,314000,14
1010560015,40.7618,-73.99221,1250000,1330000,1501000,1517000,1572000,1
1010560016,40.76176,-73.99212,1930000,2020000,2320000,2225000,2214000,1
1010560017,40.76173,-73.99204,854000,1020000,1142000,1204000,1153000,1
1010560010,40.76194,-73.9926,1260000,1690000,1830000,1950000,1731000,1
1010560011,40.76191,-73.99253,1860000,2300000,3447000,2692000,2715000,1
1010560012,40.76188,-73.99245,948000,1120000,1188000,1350000,1378000,1
1010560013,40.76183,-73.99234,960000,1010000,1111000,1242000,1326000,1
1012450080,40.78767,-73.97957,4580000,4900000,6153000,6437000,6480000,17
1010560018,40.76169,-73.99196,681000,617000,925000,979000,956000,1
1010560019,40.76165,-73.99185,3960000,4170000,4492000,5061000,5301000,1
1009390001,40.7443,-73.97562,74000000,74400000,83694000,84260000,87172000,11
1020870104,40.82344,-73.95369,592000,487000,521000,521000,711000,3
1020870101,40.82332,-73.95343,337000,337000,387000,460000,487000,3
1020870102,40.82338,-73.95356,592000,487000,536000,536000,804000,3
1001930008,40.71861,-74.00384,3710000,4950000,6088000,3485000,3818000,20
1001930006,40.71858,-74.0037,4570000,8150000,9814000,5618000,6154000,20
1012510071,40.79303,-73.97645,8630000,9130000,8698000,9366000,9439000,17
1004170001,40.72221,-73.98953,13600000,13800000,20362000,20362000,30543000,4
1019030058,40.80474,-73.95058,873000,715000,717000,717000,860000,25
1021660159,40.85227,-73.93291,606000,606000,195000,212000,191000,7
1019030053,40.80456,-73.95019,310000,462000,430000,340000,340000,25
1019140016,40.81108,-73.94496,918000,1060000,1320000,1296000,1102000,14
1019030051,40.80447,-73.95,248000,504000,469000,370000,370000,25
1019030050,40.80445,-73.94994,1040000,1040000,386000,340000,339000,25
1006090001,40.73792,-73.99976,19900000,21000000,21263000,20768000,20914000,22
1019140013,40.81119,-73.94523,954000,1100000,1111000,1171000,1156000,14
1019140012,40.81121,-73.9453,1100000,1270000,1611000,1439000,1223000,14
1019140011,40.81125,-73.94538,823000,946000,949000,977000,966000,14
1019140010,40.81128,-73.94544,1100000,875000,1313000,1452000,1234000,14
1012450086,40.78776,-73.97981,2330000,2690000,3220000,3926000,3943000,17
1021570013,40.85115,-73.93125,702000,689000,754000,568000,613000,7
1010760043,40.7637,-73.99381,13500000,13200000,16363000,13768000,14220000,1
1021570015,40.85108,-73.9311,683000,324000,295000,324000,398000,7
1021570017,40.85107,-73.93089,706000,671000,673000,679000,684000,7
1021570019,40.85094,-73.93097,508000,483000,550000,473000,477000,7
1021570018,40.85103,-73.93091,609000,580000,582000,599000,604000,7
1012710154,40.76273,-73.9761,5100000,5770000,2692000,3815000,3765000,9
1017240072,40.80866,-73.94436,779000,660000,561000,444000,443000,14
1018060039,40.79737,-73.93322,821000,869000,706000,777000,863000,26
1018060038,40.79739,-73.9331,868000,998000,1001000,1201000,1210000,26
1014400030,40.76398,-73.95919,1560000,1540000,1589000,1748000,2007000,13
1018060037,40.79736,-73.93304,545000,627000,941000,1056000,898000,26
1019480060,40.80907,-73.95504,981000,981000,449000,355000,355000,25
1017100008,40.79591,-73.93465,909000,1050000,1053000,1133000,1142000,26
1017100009,40.79587,-73.93452,990000,1140000,1710000,1496000,1507000,26
1017100007,40.79594,-73.93471,1080000,1200000,590000,577000,501000,26
1017100004,40.79625,-73.93492,1100000,1100000,599000,586000,509000,26
1017100002,40.79611,-73.93502,900000,900000,599000,586000,509000,26
1017100003,40.79619,-73.93492,1130000,1130000,988000,656000,570000,26
1017100001,40.79604,-73.93502,1270000,1060000,1590000,910000,790000,26
1003410058,40.71615,-73.98618,6280000,6070000,7280000,11599000,18504000,15
1011460061,40.78022,-73.97999,4460000,12300000,8865000,10185000,12663000,17
1011460060,40.78017,-73.97979,2760000,2630000,2476000,2181000,2200000,17
1021760078,40.84791,-73.93877,1360000,1400000,1665000,1666000,1950000,19
1005280041,40.72901,-74.00365,6650000,6650000,2771000,3171000,3082000,22
1020620049,40.82641,-73.94522,1030000,1180000,1003000,912000,917000,3
1020620048,40.82637,-73.94525,1000000,1150000,1142000,1176000,1127000,3
1013490009,40.75837,-73.96471,4930000,5030000,5533000,7308000,7235000,10
1021760070,40.84821,-73.93817,3650000,4230000,5319000,6129000,5578000,19
1020620041,40.82617,-73.94444,1420000,1370000,2055000,1832000,1988000,3
1020620047,40.82619,-73.94481,1440000,1660000,1411000,1453000,1235000,3
1020620046,40.82629,-73.94474,1160000,1330000,1131000,1165000,990000,3
1020620045,40.82638,-73.94467,1320000,1520000,1525000,1571000,1335000,3
1020300029,40.82124,-73.93986,1140000,750000,874000,849000,960000,14
1011840089,40.78183,-73.98387,2650000,2870000,3517000,2755000,2772000,17
1014830038,40.76604,-73.95273,25200000,25200000,29272000,34142000,34628000,13
1020300025,40.82151,-73.94035,396000,405000,433000,553000,601000,14
1020300026,40.82146,-73.94022,396000,405000,433000,560000,609000,14
1020300027,40.82141,-73.94007,1120000,1180000,1263000,589000,668000,14
1011840083,40.78172,-73.98342,5680000,5210000,5918000,6546000,6961000,17
1020300021,40.8216,-73.94053,1230000,1170000,1252000,1252000,1861000,14
1015080007,40.77553,-73.95967,6310000,6360000,9540000,11366000,12773000,12
1015080006,40.77556,-73.95973,7550000,7610000,7633000,9160000,9316000,12
1015080005,40.77563,-73.95976,2780000,4000000,4578000,3716000,3766000,12
1015080004,40.77565,-73.95983,2780000,4000000,4578000,3716000,3766000,12
1015080001,40.77572,-73.96002,15300000,13300000,14572000,18338000,18951000,12
1017210060,40.80648,-73.94499,562000,1000000,1315000,1335000,1491000,25
1017210061,40.80651,-73.94505,1030000,1180000,1176000,1411000,1619000,25
1017210062,40.80653,-73.94511,404000,406000,434000,524000,277000,25
1015080008,40.77548,-73.95954,8780000,8870000,13305000,14531000,16883000,12
1015120009,40.77805,-73.95765,7450000,7520000,10568000,12082000,10702000,12
1015120001,40.77818,-73.95799,32200000,32300000,34527000,33513000,33394000,12
1018420004,40.79946,-73.96237,1400000,1660000,1672000,1108000,976000,24
1018420005,40.79922,-73.96215,1800000,2000000,2134000,2198000,2303000,24
1018420007,40.79915,-73.96195,5690000,1020000,1078000,808000,940000,24
1018420001,40.79928,-73.96249,1380000,924000,1336000,1306000,1151000,24
1018420002,40.79934,-73.96245,1080000,1070000,1179000,1151000,1226000,24
1018420003,40.7994,-73.96241,1400000,1600000,2284000,1142000,976000,24
1016390052,40.79569,-73.94349,661000,712000,883000,1186000,1030000,16
1016390051,40.79576,-73.94344,1220000,1010000,1515000,1186000,1030000,16
1016390050,40.79588,-73.94335,1090000,899000,1083000,1060000,920000,16
1016390057,40.79607,-73.94406,3900000,3880000,4447000,4983000,5089000,16
1016390056,40.79594,-73.94379,1020000,1020000,1305000,1276000,1108000,16
1007420053,40.7432,-74.00155,911000,789000,1183000,1774500,2129000,21
1007420052,40.74317,-74.00148,4530000,4560000,3903000,4020000,4824000,21
1007420057,40.74331,-74.00184,1880000,2670000,3177000,3945000,3845000,21
1007420056,40.74328,-74.00177,1880000,2670000,3177000,3945000,3845000,21
1007420054,40.74324,-74.00166,2490000,2650000,2869000,2873000,2934000,21
1007420059,40.74336,-74.00201,1820000,1860000,1990000,2037000,2016000,21
1007420058,40.74335,-74.00191,1100000,1300000,1391000,1217000,1206000,21
1005680004,40.73365,-73.99496,11300000,11700000,13603000,13636000,13671000,22
1019940045,40.81447,-73.96125,2040000,2170000,2464000,2523000,2297000,24
1019940043,40.81428,-73.96095,1350000,1210000,1295000,1942000,2029000,24
1007460072,40.746,-74.00081,1370000,1390000,1487000,1570000,1578000,21
1014510016,40.77093,-73.955,3100000,4000000,2705000,3358000,3324000,13
1019900064,40.80928,-73.96506,2530000,2140000,2354000,2589000,2844000,24
1021090101,40.83484,-73.939,758000,758000,308000,268000,312000,19
1007460079,40.74604,-74.00126,2850000,4710000,4810000,5052000,4925000,21
1007460078,40.74622,-74.00127,1580000,4640000,4365000,5419000,5283000,21
1006440055,40.73958,-74.00668,3720000,3750000,3761000,4513000,4583000,22
1006440056,40.73954,-74.00679,5360000,5766000,5783000,5833000,5878000,22
1006440053,40.73956,-74.00688,3920000,3950000,3962000,3996000,4027000,22
1005680009,40.73363,-73.99451,4650000,4650000,1939000,2219000,1775000,22
1019140048,40.81137,-73.94467,772000,888000,1332000,1574000,1586000,14
1019140049,40.8114,-73.94473,945000,945000,390000,309000,538000,14
1019140044,40.81124,-73.94433,608000,699000,1049000,1209000,1068000,14
1019140045,40.81127,-73.94445,375000,315000,293000,231000,231000,14
1019140046,40.81129,-73.9445,717000,825000,827000,852000,1022000,14
1019140047,40.81135,-73.94461,349000,231000,346000,289000,289000,14
1019140041,40.81115,-73.94412,1040000,1200000,1685000,1432000,1217000,14
1019140042,40.81117,-73.94419,1360000,1560000,1989000,2056000,1748000,14
1019140043,40.8112,-73.94429,370000,357000,342000,376000,406000,14
1015460049,40.77632,-73.95246,1380000,1380000,1518000,1617000,1666000,8
1015460048,40.77621,-73.9523,1900000,1910000,1624000,1673000,1686000,8
1006410048,40.738,-74.00703,3440000,3470000,4043000,4712000,4667000,22
1015460041,40.77595,-73.95175,2880000,2960000,3158000,3205000,3288000,8
1015460040,40.77592,-73.95167,1270000,1320000,1569000,1580000,1619000,8
1015460043,40.776,-73.95192,2450000,2830000,3324000,2579000,2710000,8
1006410042,40.73801,-74.00743,2520000,2520000,1050000,1201000,1167000,22
1015460044,40.77604,-73.952,2390000,2580000,3004000,2633000,2531000,8
1015460047,40.77616,-73.9522,3450000,3480000,2958000,3337000,3884000,8
1015460046,40.7761,-73.95216,1410000,1430000,1456000,1358000,1412000,8
1020510093,40.82171,-73.94506,346000,600000,446000,491000,737000,3
1020510091,40.82181,-73.94501,291000,367000,404000,606000,849000,3
1020740033,40.82384,-73.94894,1280000,1500000,1650000,2475000,3713000,3
1020510098,40.82193,-73.94443,452000,384000,506000,495000,619000,3
1020740030,40.82364,-73.94917,947000,832000,890000,1335000,2003000,3
1013300004,40.75974,-73.96745,66200000,70400000,71138000,72134000,76634000,10
1013300007,40.75942,-73.96708,12100000,13000000,13322000,16230000,16260000,10
1019070063,40.80727,-73.94914,2270000,2210000,2028000,2086000,2110000,25
1019070060,40.8073,-73.9489,540000,454000,422000,333000,1910000,25
1019070061,40.80739,-73.94903,1290000,1070000,843000,927000,1113000,25
